datetime,signal,close
2025-08-21 15:05:45.465287,HOLD,113323.38
2025-08-21 15:10:46.436101,HOLD,113093.42
2025-08-21 15:15:47.521305,HOLD,112731.89
2025-08-21 15:41:54.353945,HOLD,112992.58
2025-08-21 15:46:55.276807,HOLD,113045.16
2025-08-21 15:51:56.263891,HOLD,112869.34
2025-08-21 15:56:57.340725,HOLD,112857.92
2025-08-21 16:16:00.368811,HOLD,112868.00
2025-08-21 16:21:01.325432,HOLD,112905.09
2025-08-21 16:30:48.768688,HOLD,112651.66
2025-08-21 16:35:51.975599,HOLD,112690.33
2025-08-21 16:40:52.924307,HOLD,112626.88
2025-08-21 16:45:54.000957,HOLD,112617.94
2025-08-21 16:57:16.197772,HOLD,112350.89
2025-08-21 17:26:01.904156,HOLD,112311.30
2025-08-21 17:47:12.344142,HOLD,112400.10
2025-08-21 18:04:21.799310,HOLD,112368.80
2025-08-21 18:15:55.570602,HOLD,112343.17
2025-08-21 18:20:56.533541,HOLD,112367.66
2025-08-21 18:25:57.495615,HOLD,112517.81
2025-08-21 18:34:10.218878,HOLD,112340.86
2025-08-21 18:39:11.703597,HOLD,112428.69
2025-08-21 18:44:13.232699,HOLD,112444.55
2025-08-21 18:49:14.181955,HOLD,112324.45
2025-08-21 18:54:15.563938,HOLD,112323.59
2025-08-21 18:59:16.548965,HOLD,112622.48
2025-08-21 19:04:17.492732,HOLD,112682.11
2025-08-21 19:19:37.424094,HOLD,112554.80
2025-08-21 19:46:21.747857,HOLD,112086.92
2025-08-21 19:51:22.747828,HOLD,112047.62
2025-08-21 19:56:24.086981,HOLD,111998.24
2025-08-21 20:01:25.195365,HOLD,112098.30
2025-08-21 20:06:26.247645,HOLD,112153.23
2025-08-21 20:11:27.207282,HOLD,112199.89
2025-08-21 20:16:28.178847,HOLD,112283.27
2025-08-21 20:21:29.171430,HOLD,112283.87
2025-08-21 20:26:30.184094,HOLD,112350.07
2025-08-21 20:31:31.095870,HOLD,112401.46
2025-08-22 14:04:02.059041,HOLD,113661.27
2025-08-22 14:09:03.273365,HOLD,114172.80
2025-08-22 14:14:05.789722,HOLD,114774.90
2025-08-22 14:19:06.914594,HOLD,115471.79
2025-08-22 14:28:47.669749,HOLD,115249.83
2025-08-22 14:34:31.132248,HOLD,115403.46
2025-08-22 14:39:32.526198,HOLD,115543.59
2025-08-22 14:59:51.269190,HOLD,115893.40
2025-08-22 15:04:52.213409,HOLD,116411.19
2025-08-22 15:27:28.526817,HOLD,116810.66
2025-08-22 15:32:29.659360,HOLD,116708.21
2025-08-22 15:43:05.090906,HOLD,116911.28
2025-08-22 15:48:06.114745,HOLD,117078.91
2025-08-22 15:53:31.517127,HOLD,116870.69
2025-08-22 15:58:32.563415,HOLD,116708.01
2025-08-22 16:03:33.623576,HOLD,116564.79
2025-08-22 16:08:34.727720,HOLD,116556.20
2025-08-22 16:13:35.786993,HOLD,116578.36
2025-08-22 16:52:28.282792,HOLD,116326.63
2025-08-22 17:58:44.311051,HOLD,116929.12
2025-08-22 18:03:50.475093,HOLD,117083.14
2025-08-22 18:08:51.520263,HOLD,117066.75
2025-08-22 18:15:58.062904,HOLD,117321.37
2025-08-22 18:21:03.410454,HOLD,117303.20
2025-08-22 18:26:04.434286,HOLD,116979.17
2025-08-22 18:31:05.477257,HOLD,116909.31
2025-08-22 18:36:12.044409,HOLD,117074.18
2025-08-22 18:41:15.225887,HOLD,116939.01
2025-08-22 18:46:16.252271,HOLD,116898.98
2025-08-22 18:51:21.570787,HOLD,116846.95
2025-08-22 18:56:24.679105,HOLD,116776.09
2025-08-22 19:01:25.678375,HOLD,116753.45
2025-08-22 19:06:54.546820,HOLD,116891.04
2025-08-22 19:12:59.453519,HOLD,116769.31
2025-09-18 14:38:57.382606,HOLD,117717.78
