datetime,signal,close
2025-08-21 15:05:45.582152,HOLD,4264.45
2025-08-21 15:10:46.576382,HOLD,4259.78
2025-08-21 15:15:47.681945,HOLD,4247.81
2025-08-21 15:41:54.462689,HOLD,4265.21
2025-08-21 15:46:55.392489,HOLD,4261.62
2025-08-21 15:51:56.392112,HOLD,4249.26
2025-08-21 15:56:57.476733,HOLD,4241.83
2025-08-21 16:16:00.510422,HOLD,4252.83
2025-08-21 16:21:01.433760,HOLD,4257.19
2025-08-21 16:30:48.894139,HOLD,4238.21
2025-08-21 16:35:52.118409,HOLD,4239.81
2025-08-21 16:40:53.043427,HOLD,4234.08
2025-08-21 16:45:54.134976,HOLD,4234.98
2025-08-21 16:57:16.317267,HOLD,4216.48
2025-08-21 17:26:02.049090,HOLD,4215.50
2025-08-21 17:47:12.462989,HOLD,4239.97
2025-08-21 18:04:21.976158,HOLD,4245.11
2025-08-21 18:15:55.675783,HOLD,4239.93
2025-08-21 18:20:56.661242,HOLD,4247.21
2025-08-21 18:25:57.642678,HOLD,4250.98
2025-08-21 18:34:10.352069,HOLD,4246.46
2025-08-21 18:39:11.826662,HOLD,4246.74
2025-08-21 18:44:13.338365,HOLD,4250.94
2025-08-21 18:49:14.321176,HOLD,4242.54
2025-08-21 18:54:15.679962,HOLD,4259.34
2025-08-21 18:59:16.681401,HOLD,4265.24
2025-08-21 19:04:17.630729,HOLD,4267.45
2025-08-21 19:19:37.530868,HOLD,4259.12
2025-08-21 19:46:21.912551,HOLD,4225.94
2025-08-21 19:51:22.864360,HOLD,4223.94
2025-08-21 19:56:24.255445,HOLD,4220.58
2025-08-21 20:01:25.378436,HOLD,4223.85
2025-08-21 20:06:26.393431,HOLD,4226.03
2025-08-21 20:11:27.383077,HOLD,4228.86
2025-08-21 20:16:28.282039,HOLD,4230.94
2025-08-21 20:21:29.298352,HOLD,4228.63
2025-08-21 20:26:30.318988,HOLD,4234.65
2025-08-21 20:31:31.228791,HOLD,4232.18
2025-08-22 14:04:02.271369,HOLD,4393.36
2025-08-22 14:09:03.406400,HOLD,4470.11
2025-08-22 14:14:05.934046,HOLD,4504.45
2025-08-22 14:19:07.053046,HOLD,4633.12
2025-08-22 14:28:47.792090,HOLD,4580.41
2025-08-22 14:34:31.430754,HOLD,4595.79
2025-08-22 14:39:32.654096,HOLD,4600.52
2025-08-22 14:59:51.406328,HOLD,4620.86
2025-08-22 15:04:52.342628,HOLD,4643.38
2025-08-22 15:27:28.691398,HOLD,4645.94
2025-08-22 15:32:29.771784,HOLD,4640.55
2025-08-22 15:43:05.210882,HOLD,4647.01
2025-08-22 15:48:06.302210,HOLD,4648.78
2025-08-22 15:53:31.657517,HOLD,4645.40
2025-08-22 15:58:32.761508,HOLD,4642.62
2025-08-22 16:03:33.746824,HOLD,4641.81
2025-08-22 16:08:34.883602,HOLD,4650.44
2025-08-22 16:13:35.924613,HOLD,4725.46
2025-08-22 16:52:28.400827,HOLD,4744.19
2025-08-22 17:58:44.443365,HOLD,4806.20
2025-08-22 18:03:50.684006,HOLD,4790.55
2025-08-22 18:08:51.669631,HOLD,4793.26
2025-08-22 18:15:58.175497,HOLD,4792.16
2025-08-22 18:21:03.534921,HOLD,4786.26
2025-08-22 18:26:04.577999,HOLD,4770.82
2025-08-22 18:31:05.594074,HOLD,4776.58
2025-08-22 18:36:12.230362,SELL,4785.77
2025-08-22 18:41:15.354069,SELL,4783.41
2025-08-22 18:46:16.377787,SELL,4795.58
2025-08-22 18:51:21.692748,SELL,4795.71
2025-08-22 18:56:24.807835,SELL,4782.67
2025-08-22 19:01:25.846498,SELL,4789.59
2025-08-22 19:06:54.667572,SELL,4804.14
2025-08-22 19:12:59.681826,SELL,4801.54
2025-09-18 14:38:57.566710,HOLD,4607.21
